order_id,customer_id,order_date,product,category,quantity,amount,status
7092,DefB8CF9aAcA3b6,2025-09-14,Python Book,Books,2,1888.53,created
7093,0d3bb29f536B6C3,2025-03-14,Jeans,Clothing,4,1944.55,cancelled
7094,ABaEebc86ac8ec6,2026-05-07,Jeans,Clothing,2,318.37,delivered
7095,7FbacbEB01Bead9,2024-10-11,Jeans,Clothing,3,2717.01,delivered
7096,7b1E32Ad0FbA899,2024-05-29,SQL Guide,Books,2,1749.74,paid
7097,13852dc5fedCB48,2025-10-25,Monitor,Electronics,1,661.69,delivered
7098,BEdB3DF1b0DDb17,2024-06-25,Headphones,Electronics,1,333.01,shipped
7099,7EedF2F5d1663bA,2026-04-18,Laptop,Electronics,4,157.79,shipped
7100,4A1aFC3bfD13E3A,2026-01-18,Machine Learning,Books,4,1679.5,cancelled
7101,AC9baADC203CE73,2025-01-13,Laptop,Electronics,3,166.71,shipped
7102,5DD07ddafb7F4Bf,2025-08-22,T-Shirt,Clothing,4,274.61,cancelled
7103,06CcB44EBbdD173,2025-12-24,Data Engineering,Books,3,915.61,cancelled
7104,34f9eB9afCf9FfA,2024-10-22,Headphones,Electronics,4,2359.32,delivered
7105,e061bccDeae0125,2025-03-08,Python Book,Books,2,1557.07,delivered
7106,7782b0FcdC5022a,2024-10-09,SQL Guide,Books,1,501.54,created
7107,f91723122e69ee7,2026-02-25,Laptop,Electronics,4,61.46,cancelled
7108,e1b59d86b8079B7,2025-12-22,Python Book,Books,3,2335.47,shipped
7109,eb4fbF91762917d,2026-03-12,Sneakers,Clothing,1,2737.74,delivered
7110,4B34AE9B8978eEF,2025-10-28,T-Shirt,Clothing,3,2061.13,paid
7111,A76946E5102aFEB,2026-01-10,Laptop,Electronics,1,2269.04,cancelled
7112,FCEb7A94ed8fAB5,2025-03-29,T-Shirt,Clothing,4,1467.69,created
7113,d0deA60750FEd0b,2024-07-21,Machine Learning,Books,2,864.64,shipped
7114,CEfd88dEcA634F3,2024-07-14,Monitor,Electronics,4,2951.0,paid
7115,2f54aD9c0AfF4B7,2026-01-17,Laptop,Electronics,2,1673.92,created
7116,e02bbC4EfE6cF9F,2025-10-26,Laptop,Electronics,2,2282.0,paid
7117,02d46567caF8cDb,2025-10-23,Jacket,Clothing,1,1652.68,paid
7118,CFe1b1942bc2E5F,2026-02-23,T-Shirt,Clothing,1,1871.32,paid
7119,DBE3D82F544cefd,2024-12-19,Jacket,Clothing,3,1689.86,cancelled
7120,d807Bd1bA4EDbC9,2025-11-08,T-Shirt,Clothing,2,1761.03,paid
7121,0a07A2d7c9Cc643,2025-12-25,Jeans,Clothing,2,212.09,shipped
7122,a546EdaFCBfe597,2025-11-13,Monitor,Electronics,3,2181.93,paid
7123,cD5E9dC5dE2ca59,2025-09-12,SQL Guide,Books,3,2163.68,shipped
7124,2fFCbc8a60add2F,2025-09-19,SQL Guide,Books,5,969.09,created
7125,3a8AB556a08F464,2024-07-27,Jacket,Clothing,4,213.58,delivered
7126,a23dDf7AA7CEE87,2026-04-15,Python Book,Books,5,904.08,delivered
7127,12dFafabc2535BB,2024-06-26,Keyboard,Electronics,2,1872.25,paid
7128,1D4ceBcdCb5587b,2024-09-16,iPhone,Electronics,2,2257.79,delivered
7129,35feDaabeeBfE8e,2024-12-17,T-Shirt,Clothing,4,304.42,shipped
7130,Fde9CD9CD4e8bac,2025-08-25,Python Book,Books,5,1212.63,cancelled
7131,Bc18cFAbD8cea3E,2025-07-07,Monitor,Electronics,4,1668.61,cancelled
7132,4e8279dBCC5aB6f,2024-06-30,Data Engineering,Books,1,2892.01,paid
7133,D50AC2cbb9BeBa7,2024-11-16,Jeans,Clothing,4,1228.23,cancelled
7134,DAdCD322A9B24a9,2025-06-18,T-Shirt,Clothing,3,480.56,created
7135,Cb5970eE4ae2FaE,2026-04-27,Sneakers,Clothing,1,981.67,created
7136,E10B1caf2ee45DE,2024-05-11,T-Shirt,Clothing,1,1950.99,shipped
7137,1EF2bB4cdEd0F33,2025-06-03,Keyboard,Electronics,3,1577.73,shipped
7138,cf3C34e0B9C566e,2025-01-18,Laptop,Electronics,5,1477.15,paid
7139,D73dcacEd8bfB3e,2025-05-06,SQL Guide,Books,2,396.31,paid
7140,b1D70099d07Fcca,2026-01-26,Keyboard,Electronics,5,39.23,delivered
7141,21DAf16EdCbcd2e,2025-06-27,T-Shirt,Clothing,1,682.33,paid
7142,535100fcbb3F73B,2025-02-25,Machine Learning,Books,5,1858.52,delivered
7143,e3257cca7B1F17B,2026-03-01,Machine Learning,Books,4,1972.26,cancelled
7144,AA9BEaBe6A75775,2025-03-05,Laptop,Electronics,4,213.25,shipped
7145,fFFBA28B31b4DC2,2025-11-26,Jacket,Clothing,1,2793.4,created
7146,720B1E2eB5EAfBE,2024-09-22,Machine Learning,Books,4,1428.66,created
7147,a7b20dC2f78CFbb,2024-05-26,Machine Learning,Books,2,1071.19,paid
7148,98A36Ca523Ef970,2024-11-01,Monitor,Electronics,3,973.36,cancelled
7149,0178cEAa35dd5CC,2025-03-11,iPhone,Electronics,5,408.52,shipped
7150,D860FcF4E2d5afF,2025-03-27,SQL Guide,Books,2,2311.34,shipped
7151,1F86Cbb900ddca0,2025-06-24,Jacket,Clothing,4,2366.81,shipped
7152,b2ce3dDf80dE78F,2025-03-06,Python Book,Books,2,2958.92,cancelled
7153,1BACEadfA3bB10A,2025-08-06,Laptop,Electronics,2,2260.18,cancelled
7154,1CFE3730Ff78Cf1,2024-11-10,Sneakers,Clothing,1,787.99,shipped
7155,9927a81b3112BE9,2026-03-07,Keyboard,Electronics,5,955.26,delivered
7156,635b68fcC38fb5B,2025-09-07,Monitor,Electronics,4,1075.89,shipped
7157,FCBB392f801caA3,2024-05-19,Jacket,Clothing,1,2722.84,paid
7158,992b9D2c3BcaFC9,2024-05-25,Keyboard,Electronics,1,1624.15,shipped
7159,C8D85443E21568d,2025-07-28,Keyboard,Electronics,1,1804.53,delivered
7160,3f5ceA2ce84CD0e,2026-02-26,Sneakers,Clothing,5,2923.39,delivered
7161,830e5aC03Bd2B07,2026-04-08,SQL Guide,Books,1,379.59,cancelled
7162,6abc5cBCDf05ACb,2025-07-25,Machine Learning,Books,1,2707.51,cancelled
7163,F587AA82A4ffd36,2025-07-23,Sneakers,Clothing,1,2113.19,created
7164,BFf505F5bf7198E,2024-10-17,SQL Guide,Books,4,1044.31,created
7165,0Fe18F84AC43Bbd,2026-04-28,Monitor,Electronics,5,245.15,delivered
7166,1b9aE1C374Af736,2025-01-13,Headphones,Electronics,4,1356.66,paid
7167,d68089D2eA63FD6,2025-11-16,Sneakers,Clothing,4,2426.35,paid
7168,4685bbbCE79f936,2025-10-28,Jeans,Clothing,4,2795.79,cancelled
7169,AD2635CEC718B5F,2025-10-01,Sneakers,Clothing,1,567.37,created
7170,55C9fE396Ac3ba7,2024-07-20,Python Book,Books,2,991.35,delivered
7171,da3eC8791fCEAAd,2024-06-28,Data Engineering,Books,3,558.32,cancelled
7172,fa7Abd16Cc3CEfe,2025-09-10,Python Book,Books,1,116.03,created
7173,ABd1F41aCfFbf27,2025-08-16,Headphones,Electronics,2,2160.04,created
7174,DF41d0eE83135aF,2025-01-09,Headphones,Electronics,2,535.39,created
7175,805acF8e92aC7DD,2024-11-27,Data Engineering,Books,3,1750.78,paid
7176,6E903b00abfC766,2025-12-11,SQL Guide,Books,5,411.1,shipped
7177,A44E560C6EFEb80,2024-07-14,iPhone,Electronics,4,1654.02,delivered
7178,D9A74A0dC3c9d8E,2025-02-05,Jacket,Clothing,2,436.05,delivered
7179,0B1eBfCFe8aDe37,2025-08-15,Monitor,Electronics,5,678.41,shipped
7180,07Eeb634b4AE13A,2026-04-16,Data Engineering,Books,2,25.51,cancelled
7181,118A1F36Abc0eA1,2025-04-29,Python Book,Books,4,393.88,paid
7182,eFDe1b074b7508b,2024-09-26,Keyboard,Electronics,2,2312.6,shipped
7183,dCeADb9d8EDEd6e,2025-01-15,iPhone,Electronics,3,2355.18,created
7184,F9FBDa883Fcf90D,2025-07-22,iPhone,Electronics,1,2816.96,delivered
7185,B00562d25F9f422,2025-08-05,Jacket,Clothing,2,2331.55,created
7186,48d1B8dB0D99145,2025-06-07,Jeans,Clothing,4,1240.64,created
7187,ad2b2fcdeA8B902,2025-10-01,Keyboard,Electronics,5,887.68,cancelled
7188,Fc54C2fD01E1112,2025-03-03,Machine Learning,Books,4,1692.74,delivered
7189,6AD2EEdaFFbC2Bc,2026-01-27,Keyboard,Electronics,3,1961.25,delivered
7190,D75CAcba41A5475,2025-07-27,Monitor,Electronics,3,177.16,created
7191,53e54BE47BAeD82,2025-12-23,Python Book,Books,4,1019.8,shipped
7192,0A0bc682bAb0930,2024-05-18,T-Shirt,Clothing,2,2723.35,cancelled
7193,F5Fc77bC6a7faA6,2024-05-10,Python Book,Books,5,1312.28,created
7194,e9FB1A5CfC39Bf9,2025-01-06,Sneakers,Clothing,4,2120.17,created
7195,1A7bF6Fe2cDBAbF,2025-09-08,Jacket,Clothing,3,947.86,delivered
7196,6a4c465F35CdecD,2024-10-11,iPhone,Electronics,5,2673.79,created
7197,2C9A270F2d50a74,2026-04-12,Data Engineering,Books,3,714.54,paid
7198,E8918D9c2e1e55a,2024-08-07,SQL Guide,Books,2,1437.51,delivered
7199,6AdE96Bb87ec5B3,2025-08-07,SQL Guide,Books,5,443.17,cancelled
7200,DA6f3FEa2215d7D,2024-05-28,Headphones,Electronics,1,520.74,paid
7201,d97F4B7F7A0c3CD,2025-02-09,Jeans,Clothing,3,778.72,delivered
7202,bf262a7EcDBc4EA,2025-02-04,Laptop,Electronics,2,2422.12,created
7203,8512beFaedb0bAa,2025-10-19,Jacket,Clothing,2,1432.62,cancelled
7204,93bBB4d9afFaB4E,2025-09-15,Data Engineering,Books,1,2648.99,cancelled
7205,F43888fa5966549,2026-03-17,Jeans,Clothing,3,1233.35,cancelled
7206,AB823a64D5ABFFF,2025-06-27,T-Shirt,Clothing,1,937.55,delivered
7207,ab04d995f67faf2,2025-03-23,Keyboard,Electronics,2,2349.53,cancelled
7208,248f1Cd3cfad86f,2024-12-06,T-Shirt,Clothing,3,2547.61,paid
7209,2D9Dc56bcccb6E3,2026-03-07,Jeans,Clothing,3,778.52,paid
7210,37BB6dbDFDF03b9,2025-10-08,Jeans,Clothing,2,905.19,delivered
7211,4a5Fb66FAcaA808,2025-03-20,Machine Learning,Books,1,2717.5,created
7212,A7E9C6b72Ad4CdA,2026-05-06,Jeans,Clothing,4,1770.46,shipped
7213,d3FdEeaC95ECAb2,2025-07-13,T-Shirt,Clothing,3,2433.13,paid
7214,fdb69fdea2Cb5ae,2025-02-19,Laptop,Electronics,2,348.95,shipped
7215,0fFEACeC7FB0C0B,2025-10-22,Laptop,Electronics,2,2298.58,paid
7216,11B7EcBccfe8B1b,2025-01-10,Python Book,Books,2,93.86,paid
7217,C3AE6eE92b118D1,2026-02-09,Python Book,Books,2,577.54,created
7218,BBA938FC365beEb,2025-05-28,Headphones,Electronics,5,2661.64,paid
7219,2c61f0b7bFE8cab,2025-06-20,Data Engineering,Books,5,184.8,paid
7220,1bEaB27bef7D5BB,2025-07-31,Jeans,Clothing,2,1455.38,shipped
7221,AAF2b65aB5AC2e1,2025-10-31,Machine Learning,Books,2,879.89,cancelled
7222,48EFD8efEd6f835,2024-05-26,Machine Learning,Books,5,418.16,paid
7223,f161edbAa8daAd2,2026-03-27,SQL Guide,Books,1,1311.66,paid
7224,f4bbAE9Ebcc5D47,2025-12-13,T-Shirt,Clothing,2,1149.86,shipped
7225,36CdB7a00adDEcf,2024-10-13,SQL Guide,Books,1,2830.05,shipped
7226,3D5fA8f13F76FB8,2024-11-07,Laptop,Electronics,5,1781.23,created
7227,3f61D1Ad6850e81,2025-12-20,Headphones,Electronics,2,37.31,shipped
7228,a02241d7b60e692,2024-09-08,Sneakers,Clothing,3,2181.3,created
7229,1d70FdA94AcE5b4,2024-08-07,Python Book,Books,2,2743.57,delivered
7230,ba16F898EcF1cCa,2025-06-04,iPhone,Electronics,1,594.44,shipped
7231,E2BbCEE7f09cf35,2025-12-08,SQL Guide,Books,1,1011.49,cancelled
7232,52C10E1adbB38Cc,2025-07-05,Laptop,Electronics,2,1320.16,delivered
7233,f1530EFcE345a13,2025-10-29,Data Engineering,Books,5,509.03,created
7234,16E581F2d396FBf,2024-07-10,T-Shirt,Clothing,4,287.71,paid
7235,A0F9Dce922Af3C9,2025-05-14,Jacket,Clothing,1,1876.82,created
7236,0691CfB94EB60F4,2025-04-19,Data Engineering,Books,1,1032.51,cancelled
7237,Fea7EC0cbcDdacF,2025-02-03,Data Engineering,Books,5,2831.61,cancelled
7238,904BaB6c3b7ee29,2025-05-13,Data Engineering,Books,1,2838.54,cancelled
7239,D1835Dd79bEC3eE,2024-11-20,Machine Learning,Books,5,50.73,paid
7240,A7A52adcF7e9E85,2025-08-16,SQL Guide,Books,3,1048.29,delivered
7241,50D495C4fBAA3a5,2024-09-09,Machine Learning,Books,2,118.39,shipped
7242,d696809712ADfCf,2025-06-05,Python Book,Books,3,2657.04,created
7243,08b1bDFfe5aFd1E,2026-02-11,Machine Learning,Books,3,2558.71,cancelled
7244,cf8D1Cbc39e7a66,2025-05-19,Laptop,Electronics,1,104.22,created
7245,dA64cccd4Cf45bD,2026-04-11,Laptop,Electronics,2,230.28,shipped
7246,b2E2B6af576CA9B,2025-04-13,Monitor,Electronics,2,1883.96,paid
7247,83D8D3D3C1e6139,2025-08-09,Jacket,Clothing,1,1888.94,created
7248,57BFbEE601cBEBF,2025-06-08,Sneakers,Clothing,3,1745.27,paid
7249,C3A4c5B69279C09,2026-02-22,Monitor,Electronics,4,962.31,delivered
7250,56B04A80ff4F2ba,2024-06-04,Data Engineering,Books,2,898.09,shipped
7251,fac9Bf2cAecD210,2026-05-02,Data Engineering,Books,5,2896.61,delivered
7252,1ee5cEB51c4d3cF,2025-09-04,Data Engineering,Books,3,1163.32,shipped
7253,C2a9aAdFabfD8ab,2024-07-14,Headphones,Electronics,3,1444.78,created
7254,c7c491Df19810cC,2025-11-30,Data Engineering,Books,4,1666.07,paid
7255,c5bA9ac17f317f2,2025-04-11,iPhone,Electronics,4,2110.52,paid
7256,a4aFB3d4B3CE19C,2024-09-05,Sneakers,Clothing,3,2088.35,cancelled
7257,2E7F5148adCBd5b,2026-01-11,Headphones,Electronics,1,2255.07,paid
7258,FE9BE03bc0B283b,2024-12-06,Python Book,Books,2,972.86,delivered
7259,dfd0F1b1aAFd3ab,2024-12-10,Machine Learning,Books,2,294.81,created
7260,722464aAaa73ef2,2025-02-19,Jacket,Clothing,2,1170.76,paid
7261,C3b8EeE13c22c54,2024-09-03,Python Book,Books,3,1551.84,paid
7262,F6cCbcCaEbC3773,2026-03-17,Data Engineering,Books,1,1428.65,cancelled
7263,18EdC5e494DdF4B,2026-03-14,Keyboard,Electronics,2,2706.5,cancelled
7264,EFe5D8Ada0db74C,2026-01-11,Laptop,Electronics,2,2137.35,paid
7265,071CC1339fB9dcb,2024-12-05,Jacket,Clothing,4,2513.98,cancelled
7266,DbDFF607B016ECB,2026-04-26,Jeans,Clothing,4,2723.85,delivered
7267,2b1A9adf5c13a9f,2026-04-09,Jeans,Clothing,2,1532.4,delivered
7268,9d2A50FEA4d9226,2024-12-25,Monitor,Electronics,2,1859.94,cancelled
7269,a30236CFfd9CbAB,2025-08-26,Python Book,Books,4,866.38,created
7270,7F42e76B57eCdfa,2025-09-24,T-Shirt,Clothing,4,1424.31,created
7271,Ac11CBBa19E6efC,2025-07-18,Jacket,Clothing,4,2917.2,created
7272,FcCad78A6D0bC0a,2025-11-11,Jeans,Clothing,3,719.26,paid
7273,3eaeCd7dCC5B4c8,2025-03-06,T-Shirt,Clothing,2,860.5,shipped
7274,d45DA7bFeBE5Fc9,2026-04-16,Laptop,Electronics,4,2308.21,delivered
7275,0bF14cDA1DB3AED,2025-02-20,Keyboard,Electronics,5,2695.15,delivered
7276,b8Fe4Aa8030880C,2024-07-28,Jacket,Clothing,3,2925.67,paid
7277,2257Ed1738EfF17,2024-11-20,Headphones,Electronics,2,459.13,cancelled
7278,89b6DABEcEcf5C2,2026-01-09,Python Book,Books,1,2139.04,delivered
7279,7aDB9751d750990,2024-10-13,Jeans,Clothing,1,1033.25,paid
7280,8D86D3B44Aa3554,2024-06-25,Sneakers,Clothing,5,2249.73,delivered
7281,CEEe24158d6effc,2025-08-22,SQL Guide,Books,4,1085.15,delivered
7282,9Eb7397d4F7a0e5,2026-03-01,Machine Learning,Books,1,2689.03,shipped
7283,f8a68c4eFdC1E9E,2024-08-17,Headphones,Electronics,2,2936.45,shipped
7284,7B75Fb3cEf2f9EA,2025-10-10,Data Engineering,Books,3,1401.1,created
7285,0cdcb9CD5eDB4Aa,2026-01-15,SQL Guide,Books,5,1543.1,cancelled
7286,c7Bb19EFF9BFdA8,2025-04-12,Data Engineering,Books,1,533.84,paid
7287,0b2baafd7bEAe5f,2024-05-31,SQL Guide,Books,4,1950.38,cancelled
7288,97c7DfACFEf3b6e,2024-08-31,SQL Guide,Books,1,2994.6,shipped
7289,59f3737Ac41ac4e,2025-04-27,Keyboard,Electronics,4,1946.55,shipped
7290,D9cEdbC5cDC1b1e,2026-04-11,Headphones,Electronics,1,437.29,paid
7291,DCECBe708fEf6E8,2025-04-19,Sneakers,Clothing,4,2958.18,cancelled
7292,cc55Ae3bD7462AF,2025-03-31,Jacket,Clothing,1,2690.97,delivered
7293,1dDAb9e220874Db,2025-06-24,Laptop,Electronics,1,756.51,paid
7294,B4d8cDb6f0cCdE0,2025-05-23,Machine Learning,Books,1,718.41,shipped
7295,9bEccaF8bC7001F,2026-04-24,Laptop,Electronics,4,1108.79,shipped
7296,D9f0cfA2d21fa39,2025-04-25,Sneakers,Clothing,5,916.16,delivered
7297,12b8DDac6d0BD27,2025-06-16,iPhone,Electronics,1,187.37,delivered
7298,4a0403abDe9C96b,2025-07-18,Sneakers,Clothing,4,2185.29,paid
7299,a988effA55bFAEa,2026-05-04,Headphones,Electronics,3,2473.08,cancelled
7300,2F3CB1E0e7C77ba,2026-01-27,Machine Learning,Books,2,2218.5,delivered
7301,Bfd62e0EDCCB7Ac,2024-09-30,SQL Guide,Books,2,548.87,cancelled
7302,fc9D2a6C0EB4Ea3,2026-02-11,Monitor,Electronics,2,1086.78,delivered
7303,54a07DAef9F9821,2026-01-23,Python Book,Books,3,248.59,created
7304,EeDcBc90A3dd800,2025-12-13,Laptop,Electronics,2,2111.5,delivered
7305,7Ba8d81cF6b6DEA,2026-04-08,Headphones,Electronics,5,1230.62,paid
7306,bb6b026cf8A94e0,2025-09-05,Keyboard,Electronics,1,1356.09,created
7307,82EA9d881fdd3fa,2025-11-14,Laptop,Electronics,2,1971.53,paid
7308,B9FE11d8d0bfE2f,2024-07-08,Data Engineering,Books,3,2105.27,created
7309,5bf9C1E1Fc164f1,2025-11-21,T-Shirt,Clothing,2,2383.64,created
7310,FCCE41Ed5f6fdcc,2024-05-14,T-Shirt,Clothing,2,1937.32,delivered
7311,1F6F2b488d3B266,2025-08-20,SQL Guide,Books,1,1333.33,shipped
7312,6CF797dEabc94BF,2024-08-24,Jacket,Clothing,5,2277.94,cancelled
7313,ab3C2437258778e,2025-04-18,SQL Guide,Books,3,2695.06,cancelled
7314,bCFdc1FD735FE0e,2025-06-06,Python Book,Books,2,2889.5,paid
7315,A79279B9DC12BB7,2024-05-22,Sneakers,Clothing,4,993.04,shipped
7316,b119A311ee8efDE,2025-10-10,Headphones,Electronics,3,2467.95,created
7317,15d5c1eb4b4eBa8,2025-09-01,T-Shirt,Clothing,3,2418.93,shipped
7318,2793aBc9aCFebC1,2025-10-28,Laptop,Electronics,3,2286.17,paid
7319,eafdCedC730f561,2024-06-02,Data Engineering,Books,4,2191.92,created
7320,ACcd7971bd648D6,2025-03-03,Sneakers,Clothing,1,2629.93,paid
7321,eF5360BDAB9b814,2025-02-12,T-Shirt,Clothing,2,309.2,created
7322,f2ACADdE33decE4,2025-01-08,Monitor,Electronics,1,1147.29,cancelled
7323,96FBBC7Ecbb915b,2024-06-27,Keyboard,Electronics,3,1418.97,cancelled
7324,B62F4a3c2B74d02,2025-04-03,Laptop,Electronics,3,1496.74,shipped
7325,D8D51715aEBef55,2025-01-16,Sneakers,Clothing,2,1999.15,shipped
7326,62Ddaf9320B0138,2025-08-21,Data Engineering,Books,4,2024.68,cancelled
7327,108ADB8DffBDaC7,2025-09-16,Machine Learning,Books,5,206.26,cancelled
7328,00A1d3cBEFBe70b,2025-01-29,T-Shirt,Clothing,1,471.35,shipped
7329,ECe653e2ada3aF0,2024-11-07,SQL Guide,Books,3,2870.21,shipped
7330,eC0A519CabB15DB,2024-05-24,Jeans,Clothing,3,1058.08,shipped
7331,094315DEd6C2bBE,2024-11-26,Jeans,Clothing,1,1259.15,shipped
7332,73191EAd36F6aeb,2025-06-20,Headphones,Electronics,1,1315.16,created
7333,6E6bFb4DD1dAcDd,2026-03-16,Jeans,Clothing,3,1579.84,shipped
7334,fEdbB1AeB6A1fb5,2026-03-28,Jacket,Clothing,1,445.0,paid
7335,cc2411B32Cb3eD4,2026-01-31,iPhone,Electronics,2,1232.63,paid
7336,897B8f3b71567EA,2024-05-08,Laptop,Electronics,4,1565.03,cancelled
7337,8dCA49EAe41EeDb,2025-02-18,Keyboard,Electronics,3,746.59,delivered
7338,A9Bf8dA3e3DAAdA,2025-12-11,Jeans,Clothing,3,1766.29,cancelled
7339,856C8ed8a35f0E3,2025-09-12,Sneakers,Clothing,3,1058.38,created
7340,8C6CA1B7440feB7,2025-10-23,Jeans,Clothing,1,2973.14,created
7341,edd35D9Cdb52a10,2025-05-27,Sneakers,Clothing,5,2708.64,shipped
7342,5e36684ECf6ed51,2024-08-17,Jacket,Clothing,3,952.05,cancelled
7343,6a21C9e3Fec1A2B,2025-07-25,T-Shirt,Clothing,2,2013.45,created
7344,fF14E9d9B70eAD5,2025-03-21,Python Book,Books,4,535.1,delivered
7345,A9b7820DcDC2fDB,2024-12-18,Python Book,Books,5,1787.4,delivered
7346,F4dCdb0F25d2aef,2025-06-06,Jeans,Clothing,1,142.39,paid
7347,Fe7eeBfF7996B9b,2024-07-07,Jeans,Clothing,1,2198.54,delivered
7348,5F09dBCfD972Ba1,2025-10-31,Machine Learning,Books,1,2675.2,created
7349,0f58F7E640E2C4E,2024-08-03,iPhone,Electronics,1,1134.34,cancelled
7350,49e8D060c4eEeE6,2025-11-23,Jeans,Clothing,4,2715.41,shipped
7351,AbE85b28dFdce8D,2025-10-29,Jeans,Clothing,1,1375.61,created
7352,33CE6DEcD0B408D,2025-09-11,Machine Learning,Books,2,455.21,delivered
7353,B52ba8Cb58E2bdE,2024-10-02,Jeans,Clothing,2,312.36,delivered
7354,DE7e715C31C21d7,2025-12-05,Headphones,Electronics,2,1358.39,delivered
7355,a66A93E1Edee6DF,2026-01-30,SQL Guide,Books,1,2842.52,delivered
7356,cFfEAAAc3BcEFB5,2025-06-27,Sneakers,Clothing,3,1313.26,created
7357,be6755561fCBe33,2025-04-23,Python Book,Books,2,1288.13,created
7358,532FCDDfC1CaE26,2025-02-21,Monitor,Electronics,2,2289.73,delivered
7359,ac44F154700f1AD,2026-04-16,SQL Guide,Books,4,2804.5,paid
7360,ea27afa8CF4FAFD,2026-03-20,SQL Guide,Books,1,2304.11,shipped
7361,556FBECA494dDB5,2026-01-11,Monitor,Electronics,1,1604.9,paid
7362,0dF0aFECd8d03Ea,2025-07-07,Jacket,Clothing,2,66.36,delivered
7363,546e9dDd1d6d3Db,2026-04-25,SQL Guide,Books,1,2134.18,shipped
7364,81fbBC5ad2238Ba,2025-03-22,Jacket,Clothing,2,2692.04,delivered
7365,3bc935EaD9cC89F,2024-07-06,Python Book,Books,1,883.38,paid
7366,eda0fFCe877Cf4e,2025-04-27,Machine Learning,Books,3,2917.25,shipped
7367,7bF34d0e41DC9D6,2025-01-12,Data Engineering,Books,1,2039.57,created
7368,b2bcA9285788FF8,2025-04-25,Machine Learning,Books,4,2575.23,delivered
7369,7AA7b04a9B560EE,2025-09-22,Jacket,Clothing,1,2120.77,delivered
7370,A00af9e6aaDfEeb,2026-05-06,Jacket,Clothing,2,1497.45,delivered
7371,49C0cCc8E184c52,2025-03-05,Sneakers,Clothing,2,789.23,paid
7372,ee93FaC2DDabD70,2024-11-08,Keyboard,Electronics,2,869.46,created
7373,Af0EA5bFcbEe0bE,2024-07-26,Python Book,Books,4,2322.65,delivered
7374,Ec0ffbf8c68FAf2,2026-01-06,SQL Guide,Books,4,1818.05,cancelled
7375,BeCF7de9Bd2AbB4,2025-08-07,Python Book,Books,2,1777.64,delivered
7376,0cc22cbE3c54dfA,2025-01-25,Monitor,Electronics,4,1309.22,shipped
7377,a75dd78Aeae00D2,2026-03-07,iPhone,Electronics,3,846.74,created
7378,a3BBbe89aA71d4d,2026-04-25,Python Book,Books,1,959.53,delivered
7379,DD4A71c625E3EB4,2025-06-02,Monitor,Electronics,1,2059.91,paid
7380,0aD75B1b4DE41BE,2025-12-05,Sneakers,Clothing,3,222.2,shipped
7381,Ce8447A4079e09e,2024-10-11,SQL Guide,Books,2,2425.04,created
7382,CE8a83a6Eb067AC,2026-05-05,Jeans,Clothing,4,13.2,shipped
7383,2e89eE9a29bc87B,2025-07-16,T-Shirt,Clothing,4,171.63,cancelled
7384,813C8c5C1eAe0aB,2025-01-10,Python Book,Books,4,1442.88,shipped
7385,bfDaE08beB1E8a3,2025-10-28,Sneakers,Clothing,1,514.95,shipped
7386,b0D995dafB45b9C,2024-12-29,SQL Guide,Books,4,242.58,cancelled
7387,1B89cBFb7c2EdeA,2024-09-08,T-Shirt,Clothing,2,1448.9,created
7388,fB46c1Fc99B04bf,2024-10-22,T-Shirt,Clothing,4,2889.27,delivered
7389,5ADEF5CfdDfBEF7,2025-06-06,Data Engineering,Books,3,1949.21,paid
7390,a02A2a9Be84765d,2026-05-03,Headphones,Electronics,3,802.61,created
7391,639c3faA4B6A589,2025-07-16,Sneakers,Clothing,5,2635.65,shipped
7392,C8c18bdE5bbFa2F,2026-03-08,Jeans,Clothing,4,973.65,paid
7393,Fc7aEfFf44bEEfd,2026-04-28,Machine Learning,Books,4,321.7,shipped
7394,73E8247f5BAEB3E,2025-10-06,Jacket,Clothing,3,2683.5,shipped
7395,0933Cb2B77aBc10,2025-02-12,iPhone,Electronics,1,746.5,paid
7396,B3C9BF0C0C389df,2025-09-15,Data Engineering,Books,2,1936.62,paid
7397,aE5BbE1DEe4fA4b,2026-04-01,Monitor,Electronics,5,192.5,cancelled
7398,cacd6E8CEfbC98e,2026-04-08,Sneakers,Clothing,5,33.7,shipped
7399,C446dd962DCfcCE,2025-12-15,Python Book,Books,2,2751.61,cancelled
7400,48d6DaE798Ff923,2024-06-13,Jacket,Clothing,4,146.77,delivered
7401,C95edcc0DCCc4CE,2024-07-28,Headphones,Electronics,3,2677.58,paid
7402,d3Ef2bffD6fdaAd,2025-07-15,Headphones,Electronics,4,1782.88,paid
7403,aBdC5ffD2EDFE0e,2025-03-12,SQL Guide,Books,5,445.92,delivered
7404,c823e9117Aad2eE,2024-09-15,T-Shirt,Clothing,1,1892.65,shipped
7405,fA466B24ae0e7c0,2026-03-15,Sneakers,Clothing,5,1975.21,delivered
7406,eAB5dcB9a752F8e,2026-05-02,iPhone,Electronics,1,2751.51,delivered
7407,2D2a0dBbF3e9C74,2025-08-20,Headphones,Electronics,4,284.84,delivered
7408,9CbaF8c6A7DECAA,2024-06-13,Jacket,Clothing,1,2796.17,shipped
7409,d824bE86A1F23AD,2024-12-21,Sneakers,Clothing,3,488.42,cancelled
7410,fcEc06f885fce02,2024-06-01,Monitor,Electronics,5,2766.16,cancelled
